Grupo,Título,ID,NID Drupal,Link,Tipo,Status,País,Fecha Anuncio,Fecha Cierre,Valor USD,Publicado,Tiene Excerpt,Patrón Detectado
365,"Proparco emite de bonos verdes y otorga financiamiento a Louis Dreyfus Company Sucos",drupal-106921,106921,https://lexlatin.com/node/106921,Financiamientos,Cerrado,"Estados Unidos",2022-12-21,2022-12-21,40000000.00,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
366,"Provincia del Chubut emite Letras del Tesoro Serie XCIX y Serie C",drupal-108762,108762,https://lexlatin.com/node/108762,Emisiones,Cerrado,"Argentina",2023-03-23,2023-03-23,14068390.86,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
366,"Provincia del Chubut emite Letras del Tesoro Serie XCIX y Serie C",drupal-108763,108763,https://lexlatin.com/node/108763,Emisiones,Cerrado,"Argentina",2023-02-23,2023-02-23,14068390.86,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
366,"Provincia del Chubut emite Letras del Tesoro Serie XCIX y Serie C",drupal-108764,108764,https://lexlatin.com/node/108764,Emisiones,Cerrado,"Argentina",2023-03-23,2023-03-23,16214040.48,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
367,"Provincia del Neuquén emite Letras del Tesoro",drupal-30600,30600,https://lexlatin.com/node/30600,Emisiones,Cerrada,"Argentina",,,,SÍ,SÍ,DUPLICADO PROBABLE (mismos datos)
367,"Provincia del Neuquén emite Letras del Tesoro",drupal-30923,30923,https://lexlatin.com/node/30923,Emisiones,Cerrada,"Argentina",,,,SÍ,SÍ,DUPLICADO PROBABLE (mismos datos)
368,"Provincias de Córdoba y Neuquén reestructuran deuda",drupal-81333,81333,https://lexlatin.com/node/81333,Financiamientos,Cerrado,"Estados Unidos",2021-01-11,2021-01-11,1669400000.00,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
368,"Provincias de Córdoba y Neuquén reestructuran deuda",drupal-81400,81400,https://lexlatin.com/node/81400,Financiamientos,Cerrado,"Estados Unidos",2021-01-11,2021-01-11,1669400000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
368,"Provincias de Córdoba y Neuquén reestructuran deuda",drupal-81406,81406,https://lexlatin.com/node/81406,Financiamientos,Cerrado,"Estados Unidos",2020-11-27,2020-11-27,265000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
369,"Proyecto vial Rumichaca-Pasto, de subsidiaria de Sacyr, obtiene financiamiento",drupal-94238,94238,https://lexlatin.com/node/94238,Emisiones,Cerrado,"Estados Unidos",2022-02-10,2022-02-10,305000000.00,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
369,"Proyecto vial Rumichaca-Pasto, de subsidiaria de Sacyr, obtiene financiamiento",drupal-98101,98101,https://lexlatin.com/node/98101,Financiamientos,Cerrado,"Estados Unidos",2022-02-10,2022-02-10,305000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
369,"Proyecto vial Rumichaca-Pasto, de subsidiaria de Sacyr, obtiene financiamiento",drupal-98103,98103,https://lexlatin.com/node/98103,Emisiones,Cerrado,"Estados Unidos",2022-02-10,2022-02-10,262000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
370,"QuirónSalud suma centros de salud privados a la red que ha creado en Colombia",drupal-91268,91268,https://lexlatin.com/node/91268,M&A,En progreso,"Colombia",2021-11-02,,,SÍ,SÍ,CLON PROBABLE (mismo dato + nid consecutivo)
370,"QuirónSalud suma centros de salud privados a la red que ha creado en Colombia",drupal-99995,99995,https://lexlatin.com/node/99995,M&A,En progreso,"Colombia",2021-11-02,,,NO,SÍ,CLON PROBABLE (mismo dato + nid consecutivo)
370,"QuirónSalud suma centros de salud privados a la red que ha creado en Colombia",drupal-99996,99996,https://lexlatin.com/node/99996,M&A,En progreso,"Colombia",2021-11-02,,,NO,SÍ,CLON PROBABLE (mismo dato + nid consecutivo)
371,"Raízen Energia sale al mercado en búsqueda de financiamiento",drupal-75652,75652,https://lexlatin.com/node/75652,Emisiones,Cerrado,"Estados Unidos",2020-07-02,2020-07-02,225000000.00,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
371,"Raízen Energia sale al mercado en búsqueda de financiamiento",drupal-76638,76638,https://lexlatin.com/node/76638,Emisiones,Cerrado,"Estados Unidos",2020-07-02,2020-07-02,225000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
371,"Raízen Energia sale al mercado en búsqueda de financiamiento",drupal-76639,76639,https://lexlatin.com/node/76639,Emisiones,Cerrado,"Estados Unidos",2020-07-02,2020-07-02,207700000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
371,"Raízen Energia sale al mercado en búsqueda de financiamiento",drupal-76640,76640,https://lexlatin.com/node/76640,Emisiones,Cerrado,"Estados Unidos",2020-07-02,2020-07-02,32500000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
372,"Sacyr ingresa al negocio de servicios en Chile al comprar empresas de Sembcorp",drupal-76385,76385,https://lexlatin.com/node/76385,M&A,Cerrado,"Chile",2020-07-29,2020-07-29,40000000.00,SÍ,SÍ,CLON PROBABLE (mismo dato + nid consecutivo)
372,"Sacyr ingresa al negocio de servicios en Chile al comprar empresas de Sembcorp",drupal-76653,76653,https://lexlatin.com/node/76653,M&A,Cerrado,"Chile",2020-07-29,2020-07-29,40000000.00,NO,SÍ,CLON PROBABLE (mismo dato + nid consecutivo)
372,"Sacyr ingresa al negocio de servicios en Chile al comprar empresas de Sembcorp",drupal-76654,76654,https://lexlatin.com/node/76654,Financiamientos,Cerrado,"Chile",2020-07-29,2020-07-29,40000000.00,NO,SÍ,CLON PROBABLE (mismo dato + nid consecutivo)
373,"Sacyr logra refinanciamiento para proyecto vial en noreste de Colombia",drupal-112730,112730,https://lexlatin.com/node/112730,Emisiones,Cerrado,"Estados Unidos",2023-06-30,2023-06-30,400000000.00,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
373,"Sacyr logra refinanciamiento para proyecto vial en noreste de Colombia",drupal-112841,112841,https://lexlatin.com/node/112841,Emisiones,Cerrado,"Estados Unidos",2023-06-30,2023-06-30,400000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
373,"Sacyr logra refinanciamiento para proyecto vial en noreste de Colombia",drupal-112842,112842,https://lexlatin.com/node/112842,Financiamientos,Cerrado,"Estados Unidos",2023-06-30,2023-06-30,165000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
374,"Scotiabank de Costa Rica otorga préstamo a Multifondos para financiar adquisición de CC El Cafetal",drupal-33406,33406,https://lexlatin.com/node/33406,M&A,Cerrado,"Estados Unidos",2017-08-29,,,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
374,"Scotiabank de Costa Rica otorga préstamo a Multifondos para financiar adquisición de CC El Cafetal",drupal-70698,70698,https://lexlatin.com/node/70698,Financiamientos,Cerrado,"Estados Unidos",2017-08-29,,,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
374,"Scotiabank de Costa Rica otorga préstamo a Multifondos para financiar adquisición de CC El Cafetal",drupal-70699,70699,https://lexlatin.com/node/70699,M&A,Cerrado,"Estados Unidos",2017-08-29,,127000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
375,"Seacrest Petróleo obtiene fondos de sindicato de bancos para comprar campo en Brasil",drupal-110821,110821,https://lexlatin.com/node/110821,M&A,En progreso,"Brasil",2023-05-29,,300000000.00,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
375,"Seacrest Petróleo obtiene fondos de sindicato de bancos para comprar campo en Brasil",drupal-110977,110977,https://lexlatin.com/node/110977,Financiamientos,En progreso,"Brasil",2023-05-29,,300000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
375,"Seacrest Petróleo obtiene fondos de sindicato de bancos para comprar campo en Brasil",drupal-110978,110978,https://lexlatin.com/node/110978,M&A,En progreso,"Brasil",2023-05-29,,,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
376,"Ser Educacional se expande en el norte y sur de Brasil ",drupal-82178,82178,https://lexlatin.com/node/82178,M&A,Cerrado,"Brasil",2021-02-01,,,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
376,"Ser Educacional se expande en el norte y sur de Brasil ",drupal-82338,82338,https://lexlatin.com/node/82338,M&A,Cerrado,"Brasil",2021-02-01,,,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
376,"Ser Educacional se expande en el norte y sur de Brasil ",drupal-82340,82340,https://lexlatin.com/node/82340,M&A,Cerrado,"Brasil",2020-12-18,,,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
376,"Ser Educacional se expande en el norte y sur de Brasil ",drupal-82341,82341,https://lexlatin.com/node/82341,M&A,Cerrado,"Brasil",2020-12-20,,,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
377,"Sinia Capital compra participación de Cemex y Pattern Energy en proyecto eólico",drupal-58471,58471,https://lexlatin.com/node/58471,M&A,Cerrado,"México",2018-12-05,,45000000.00,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
377,"Sinia Capital compra participación de Cemex y Pattern Energy en proyecto eólico",drupal-69460,69460,https://lexlatin.com/node/69460,M&A,Cerrado,"México",2018-11-20,,,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
377,"Sinia Capital compra participación de Cemex y Pattern Energy en proyecto eólico",drupal-69461,69461,https://lexlatin.com/node/69461,Financiamientos,Cerrado,"México",2018-12-05,,45000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
378,"Solek recibe financiamiento de fuente múltiple para desarrollar proyectos de energía",drupal-110938,110938,https://lexlatin.com/node/110938,Emisiones,Cerrado,"Estados Unidos",2023-05-26,2023-05-26,201000000.00,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
378,"Solek recibe financiamiento de fuente múltiple para desarrollar proyectos de energía",drupal-111037,111037,https://lexlatin.com/node/111037,Financiamientos,Cerrado,"Estados Unidos",2023-05-26,2023-05-26,201000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
378,"Solek recibe financiamiento de fuente múltiple para desarrollar proyectos de energía",drupal-111038,111038,https://lexlatin.com/node/111038,Emisiones,Cerrado,"Estados Unidos",2023-05-26,2023-05-26,178000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
379,"SOMA se convierte en la primera Fibra en cotizar en BIVA de México",drupal-83067,83067,https://lexlatin.com/node/83067,Emisiones,Cerrado,"México",2021-03-01,2021-03-01,335800000.00,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
379,"SOMA se convierte en la primera Fibra en cotizar en BIVA de México",drupal-83164,83164,https://lexlatin.com/node/83164,Emisiones,Cerrado,"México",2021-03-01,2021-03-01,335800000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
379,"SOMA se convierte en la primera Fibra en cotizar en BIVA de México",drupal-83290,83290,https://lexlatin.com/node/83290,Financiamientos,Cerrado,"México",2021-03-01,2021-03-01,200000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
380,"Startups legales brasileñas reciben inversiones millonarias",drupal-106539,106539,https://lexlatin.com/node/106539,M&A,Cerrado,"Brasil",2022-12-05,2022-12-05,21687270.00,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
380,"Startups legales brasileñas reciben inversiones millonarias",drupal-106540,106540,https://lexlatin.com/node/106540,M&A,Cerrado,"Brasil",2022-12-05,2022-12-05,21687270.00,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
380,"Startups legales brasileñas reciben inversiones millonarias",drupal-106541,106541,https://lexlatin.com/node/106541,M&A,Cerrado,"Brasil",2022-12-05,2022-12-05,1380099.00,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
381,"State Grid recibe préstamos para financiar la compra de Chilquinta Energía",drupal-75570,75570,https://lexlatin.com/node/75570,Financiamientos,Cerrado,"Chile",2020-06-19,2020-06-19,320000000.00,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
381,"State Grid recibe préstamos para financiar la compra de Chilquinta Energía",drupal-76021,76021,https://lexlatin.com/node/76021,Financiamientos,Cerrado,"Chile",2020-06-19,2020-06-19,150000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
381,"State Grid recibe préstamos para financiar la compra de Chilquinta Energía",drupal-76022,76022,https://lexlatin.com/node/76022,Financiamientos,Cerrado,"Chile",2020-06-19,2020-06-19,70000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
381,"State Grid recibe préstamos para financiar la compra de Chilquinta Energía",drupal-76023,76023,https://lexlatin.com/node/76023,Financiamientos,Cerrado,"Chile",2020-06-19,2020-06-19,100000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
382,"STEAG completa la venta tras una exhaustiva revisión de los activos de propiedad intelectual",drupal-115576,115576,https://lexlatin.com/node/115576,M&A,Cerrado,"Brasil",2023-10-05,,2800000000.00,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
382,"STEAG completa la venta tras una exhaustiva revisión de los activos de propiedad intelectual",drupal-115654,115654,https://lexlatin.com/node/115654,M&A,Cerrado,"Brasil",2023-10-05,,2800000000.00,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
382,"STEAG completa la venta tras una exhaustiva revisión de los activos de propiedad intelectual",drupal-115655,115655,https://lexlatin.com/node/115655,Financiamientos,Cerrado,"Brasil",2023-10-05,,,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
383,"Stone obtiene fondos para financiar integración con Linx ",drupal-77157,77157,https://lexlatin.com/node/77157,Emisiones,Cerrado,"Estados Unidos",2020-08-17,2020-08-17,1495300000.00,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
383,"Stone obtiene fondos para financiar integración con Linx ",drupal-77164,77164,https://lexlatin.com/node/77164,M&A,Cerrado,"Estados Unidos",2020-08-17,2020-08-17,1140000000.00,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
384,"Stracon International adquiere 15 % adicional en Dumas Holdings Inc.",drupal-76643,76643,https://lexlatin.com/node/76643,M&A,Cerrado,"Perú",2019-09-30,2019-09-30,,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
384,"Stracon International adquiere 15 % adicional en Dumas Holdings Inc.",drupal-77045,77045,https://lexlatin.com/node/77045,M&A,Cerrado,"Perú",2019-09-26,2019-09-26,,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
384,"Stracon International adquiere 15 % adicional en Dumas Holdings Inc.",drupal-77048,77048,https://lexlatin.com/node/77048,Financiamientos,Cerrado,"Perú",2019-09-30,2019-09-30,7000000.00,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
385,"Subsidiaria chilena de AES Gener refinancia deuda con bancos internacionales",drupal-69634,69634,https://lexlatin.com/node/69634,Emisiones,Cerrado,"Estados Unidos",2019-11-14,,915000000.00,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
385,"Subsidiaria chilena de AES Gener refinancia deuda con bancos internacionales",drupal-70347,70347,https://lexlatin.com/node/70347,Financiamientos,Cerrado,"Estados Unidos",2019-11-14,,445000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
386,"Subsidiaria de Cooke concluye compra de empresas de Seajoy Seafood en Honduras",drupal-60453,60453,https://lexlatin.com/node/60453,M&A,Cerrado,"Nicaragua",2019-02-01,,,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
386,"Subsidiaria de Cooke concluye compra de empresas de Seajoy Seafood en Honduras",drupal-69566,69566,https://lexlatin.com/node/69566,M&A,Cerrado,"Nicaragua",2019-02-01,,,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
386,"Subsidiaria de Cooke concluye compra de empresas de Seajoy Seafood en Honduras",drupal-69567,69567,https://lexlatin.com/node/69567,Financiamientos,Cerrado,"Nicaragua",2019-02-01,,45000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
387,"Subsidiarias de Albanesi obtienen consentimiento para canjear notas",drupal-92151,92151,https://lexlatin.com/node/92151,Emisiones,Cerrado,"Estados Unidos",2021-12-01,2021-12-01,336000000.00,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
387,"Subsidiarias de Albanesi obtienen consentimiento para canjear notas",drupal-99732,99732,https://lexlatin.com/node/99732,Emisiones,Cerrado,"Estados Unidos",2021-12-01,2021-12-01,336000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
387,"Subsidiarias de Albanesi obtienen consentimiento para canjear notas",drupal-99733,99733,https://lexlatin.com/node/99733,Financiamientos,Cerrado,"Estados Unidos",2021-12-01,2021-12-01,102400000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
387,"Subsidiarias de Albanesi obtienen consentimiento para canjear notas",drupal-99734,99734,https://lexlatin.com/node/99734,Emisiones,Cerrado,"Estados Unidos",2021-12-01,2021-12-01,325000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
388,"Suzano toma control de Fibria y se convierte en primer productor mundial de celulosa",drupal-38178,38178,https://lexlatin.com/node/38178,M&A,Cerrado,"Estados Unidos",2018-03-15,,11000000000.00,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
388,"Suzano toma control de Fibria y se convierte en primer productor mundial de celulosa",drupal-67546,67546,https://lexlatin.com/node/67546,M&A,Cerrado,"Estados Unidos",2018-03-15,,9500000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
388,"Suzano toma control de Fibria y se convierte en primer productor mundial de celulosa",drupal-67547,67547,https://lexlatin.com/node/67547,Financiamientos,Cerrado,"Estados Unidos",2018-03-15,,9500000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
389,"Suzano y Fibria se fusionan y crean gigante mundial en producción de celulosa",drupal-50892,50892,https://lexlatin.com/node/50892,M&A,Cerrado,"Estados Unidos",2018-09-13,,8584000000.00,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
389,"Suzano y Fibria se fusionan y crean gigante mundial en producción de celulosa",drupal-72350,72350,https://lexlatin.com/node/72350,M&A,Cerrado,"Estados Unidos",2018-09-13,,8584000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
389,"Suzano y Fibria se fusionan y crean gigante mundial en producción de celulosa",drupal-72351,72351,https://lexlatin.com/node/72351,Financiamientos,Cerrado,"Estados Unidos",2018-09-13,,9500000000.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
390,"Talisis adquiere compañía controladora de Harmon Hall",drupal-61091,61091,https://lexlatin.com/node/61091,M&A,Cerrado,"México",2019-03-26,,,SÍ,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
390,"Talisis adquiere compañía controladora de Harmon Hall",drupal-69386,69386,https://lexlatin.com/node/69386,M&A,Cerrado,"México",2019-03-26,,28587940.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
390,"Talisis adquiere compañía controladora de Harmon Hall",drupal-69387,69387,https://lexlatin.com/node/69387,Financiamientos,Cerrado,"México",2019-03-26,,15880528.00,NO,SÍ,VERSIÓN PUB/NO-PUB (publicado + no publicado)
391,"TC Traders Club completa la adquisición del 20 % de Arko Asesoría y del 15 % de Arko Digital",drupal-94859,94859,https://lexlatin.com/node/94859,M&A,Cerrado,"Brasil",2022-02-23,2022-02-23,3606827.40,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
391,"TC Traders Club completa la adquisición del 20 % de Arko Asesoría y del 15 % de Arko Digital",drupal-94861,94861,https://lexlatin.com/node/94861,M&A,Cerrado,"Brasil",2022-02-23,2022-02-23,3606827.40,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
391,"TC Traders Club completa la adquisición del 20 % de Arko Asesoría y del 15 % de Arko Digital",drupal-94862,94862,https://lexlatin.com/node/94862,M&A,Cerrado,"Brasil",2022-02-23,2022-02-23,1026333.00,NO,SÍ,VERSIÓN DIFERENTE (datos distintos)
